client_id,session_id,hit_timestamp,page_path,previous_page_path
u0033,s0033,2024-01-01 22:41:08,/product,/home
u0033,s0033,2024-01-01 22:42:03,/exit,/product
u0034,s0034,2024-01-01 15:02:00,/home,
u0034,s0034,2024-01-01 15:02:22,/exit,/home
u0035,s0035,2024-01-02 09:10:00,/home,
u0035,s0035,2024-01-02 09:10:23,/exit,/home
u0036,s0036,2024-01-02 00:22:00,/home,
u0036,s0036,2024-01-02 00:22:36,/search,/home
u0036,s0036,2024-01-02 00:23:05,/home,/search
u0036,s0036,2024-01-02 00:23:52,/search,/home
u0036,s0036,2024-01-02 00:24:43,/home,/search
u0036,s0036,2024-01-02 00:25:21,/exit,/home
u0037,s0037,2024-01-01 10:05:00,/home,
u0037,s0037,2024-01-01 10:05:12,/exit,/home
u0038,s0038,2024-01-01 13:15:00,/home,
u0038,s0038,2024-01-01 13:15:29,/product,/home
u0038,s0038,2024-01-01 13:15:35,/home,/product
u0038,s0038,2024-01-01 13:16:21,/product,/home
u0038,s0038,2024-01-01 13:17:08,/home,/product
u0038,s0038,2024-01-01 13:17:39,/search,/home
u0038,s0038,2024-01-01 13:17:57,/exit,/search
u0039,s0039,2024-01-02 04:45:00,/home,
u0039,s0039,2024-01-02 04:45:26,/exit,/home
u0040,s0040,2024-01-01 11:53:00,/home,
u0040,s0040,2024-01-01 11:53:08,/exit,/home
u0041,s0041,2024-01-02 02:28:00,/home,
u0041,s0041,2024-01-02 02:28:28,/search,/home
u0041,s0041,2024-01-02 02:29:24,/home,/search
u0041,s0041,2024-01-02 02:29:42,/search,/home
u0041,s0041,2024-01-02 02:29:59,/product,/search
u0041,s0041,2024-01-02 02:30:58,/home,/product
u0041,s0041,2024-01-02 02:31:35,/exit,/home
u0042,s0042,2024-01-02 04:58:00,/home,
u0042,s0042,2024-01-02 04:58:31,/search,/home
u0042,s0042,2024-01-02 04:58:53,/exit,/search
u0043,s0043,2024-01-02 09:35:00,/home,
u0043,s0043,2024-01-02 09:35:43,/exit,/home
u0044,s0044,2024-01-02 08:56:00,/home,
u0044,s0044,2024-01-02 08:56:19,/exit,/home
u0045,s0045,2024-01-01 15:23:00,/home,
u0045,s0045,2024-01-01 15:23:20,/product,/home
u0045,s0045,2024-01-01 15:24:09,/exit,/product
u0046,s0046,2024-01-02 00:49:00,/home,
u0046,s0046,2024-01-02 00:49:34,/product,/home
u0046,s0046,2024-01-02 00:49:43,/search,/product
u0046,s0046,2024-01-02 00:50:12,/product,/search
u0046,s0046,2024-01-02 00:50:23,/search,/product
u0046,s0046,2024-01-02 00:51:26,/exit,/search
u0047,s0047,2024-01-02 09:09:00,/home,
u0047,s0047,2024-01-02 09:09:55,/product,/home
u0047,s0047,2024-01-02 09:10:18,/search,/product
u0047,s0047,2024-01-02 09:10:41,/product,/search
u0047,s0047,2024-01-02 09:11:16,/home,/product
u0047,s0047,2024-01-02 09:11:47,/product,/home
u0047,s0047,2024-01-02 09:12:15,/exit,/product
u0048,s0048,2024-01-02 01:00:00,/home,
u0048,s0048,2024-01-02 01:01:00,/product,/home
u0048,s0048,2024-01-02 01:01:08,/exit,/product
u0049,s0049,2024-01-02 08:02:00,/home,
u0049,s0049,2024-01-02 08:02:32,/product,/home
u0049,s0049,2024-01-02 08:02:54,/home,/product
u0049,s0049,2024-01-02 08:03:40,/exit,/home
u0050,s0050,2024-01-02 07:30:00,/home,
u0050,s0050,2024-01-02 07:30:18,/exit,/home
u0051,s0051,2024-01-01 19:26:00,/home,
u0051,s0051,2024-01-01 19:26:47,/exit,/home
u0052,s0052,2024-01-02 07:44:00,/home,
u0052,s0052,2024-01-02 07:44:59,/search,/home
u0052,s0052,2024-01-02 07:45:49,/home,/search
u0052,s0052,2024-01-02 07:46:45,/product,/home
u0052,s0052,2024-01-02 07:47:19,/home,/product
u0052,s0052,2024-01-02 07:47:40,/product,/home
u0052,s0052,2024-01-02 07:48:31,/search,/product
u0052,s0052,2024-01-02 07:49:21,/home,/search
u0052,s0052,2024-01-02 07:49:43,/search,/home
u0052,s0052,2024-01-02 07:50:46,/exit,/search
u0053,s0053,2024-01-02 06:40:00,/home,
u0053,s0053,2024-01-02 06:40:19,/exit,/home
u0054,s0054,2024-01-01 10:41:00,/home,
u0054,s0054,2024-01-01 10:41:17,/search,/home
u0054,s0054,2024-01-01 10:41:25,/home,/search
u0054,s0054,2024-01-01 10:41:47,/exit,/home
u0055,s0055,2024-01-01 23:42:00,/home,
u0055,s0055,2024-01-01 23:42:05,/product,/home
u0055,s0055,2024-01-01 23:42:24,/search,/product
u0055,s0055,2024-01-01 23:43:16,/exit,/search
u0056,s0056,2024-01-01 15:21:00,/home,
u0056,s0056,2024-01-01 15:21:17,/search,/home
u0056,s0056,2024-01-01 15:22:16,/exit,/search
u0057,s0057,2024-01-01 21:54:00,/home,
u0057,s0057,2024-01-01 21:54:30,/product,/home
u0057,s0057,2024-01-01 21:55:23,/home,/product
u0057,s0057,2024-01-01 21:55:49,/product,/home
u0057,s0057,2024-01-01 21:56:12,/home,/product
u0057,s0057,2024-01-01 21:57:27,/exit,/home
u0058,s0058,2024-01-01 10:23:00,/home,
u0058,s0058,2024-01-01 10:23:35,/search,/home
u0058,s0058,2024-01-01 10:24:33,/product,/search
u0058,s0058,2024-01-01 10:25:19,/exit,/product
u0059,s0059,2024-01-01 20:57:00,/home,
u0059,s0059,2024-01-01 20:57:48,/exit,/home
u0060,s0060,2024-01-02 02:33:00,/home,
u0060,s0060,2024-01-02 02:33:46,/exit,/home
u0061,s0061,2024-01-01 17:00:00,/home,
u0061,s0061,2024-01-01 17:00:12,/product,/home
u0061,s0061,2024-01-01 17:00:34,/search,/product
u0061,s0061,2024-01-01 17:01:24,/product,/search
u0061,s0061,2024-01-01 17:02:01,/search,/product
u0061,s0061,2024-01-01 17:02:29,/exit,/search
u0062,s0062,2024-01-02 09:40:00,/home,
u0062,s0062,2024-01-02 09:40:30,/search,/home
u0062,s0062,2024-01-02 09:40:51,/exit,/search
u0063,s0063,2024-01-02 09:50:00,/home,
u0063,s0063,2024-01-02 09:50:43,/exit,/home
u0064,s0064,2024-01-02 06:59:00,/home,
u0064,s0064,2024-01-02 07:00:00,/search,/home
u0064,s0064,2024-01-02 07:00:19,/product,/search
u0064,s0064,2024-01-02 07:00:24,/exit,/product
u0065,s0065,2024-01-01 19:29:00,/home,
u0065,s0065,2024-01-01 19:29:38,/product,/home
u0065,s0065,2024-01-01 19:30:08,/cart,/product
u0065,s0065,2024-01-01 19:30:16,/product,/cart
u0065,s0065,2024-01-01 19:31:05,/exit,/product
u0066,s0066,2024-01-01 23:39:00,/home,
u0066,s0066,2024-01-01 23:39:42,/search,/home
u0066,s0066,2024-01-01 23:40:33,/exit,/search
u0067,s0067,2024-01-02 08:01:00,/home,
u0067,s0067,2024-01-02 08:01:50,/search,/home
u0067,s0067,2024-01-02 08:02:39,/product,/search
u0067,s0067,2024-01-02 08:03:00,/cart,/product
u0067,s0067,2024-01-02 08:03:11,/product,/cart
u0067,s0067,2024-01-02 08:03:44,/exit,/product
u0068,s0068,2024-01-01 12:02:00,/home,
u0068,s0068,2024-01-01 12:02:26,/exit,/home
u0069,s0069,2024-01-01 19:40:00,/home,
u0069,s0069,2024-01-01 19:40:34,/product,/home
u0069,s0069,2024-01-01 19:41:05,/exit,/product
u0070,s0070,2024-01-02 01:35:00,/home,
u0070,s0070,2024-01-02 01:35:38,/product,/home
u0070,s0070,2024-01-02 01:36:30,/search,/product
u0070,s0070,2024-01-02 01:37:15,/home,/search
u0070,s0070,2024-01-02 01:37:53,/exit,/home
u0071,s0071,2024-01-01 14:44:00,/home,
u0071,s0071,2024-01-01 14:44:31,/search,/home
u0071,s0071,2024-01-01 14:44:48,/exit,/search
u0072,s0072,2024-01-01 14:43:00,/home,
u0072,s0072,2024-01-01 14:44:00,/search,/home
u0072,s0072,2024-01-01 14:44:38,/home,/search
u0072,s0072,2024-01-01 14:44:54,/search,/home
u0072,s0072,2024-01-01 14:45:55,/exit,/search
u0073,s0073,2024-01-01 13:48:00,/home,
u0073,s0073,2024-01-01 13:48:10,/product,/home
u0073,s0073,2024-01-01 13:48:55,/exit,/product
u0074,s0074,2024-01-01 21:32:00,/home,
u0074,s0074,2024-01-01 21:32:58,/exit,/home
u0075,s0075,2024-01-01 13:20:00,/home,
u0075,s0075,2024-01-01 13:20:59,/search,/home
u0075,s0075,2024-01-01 13:21:07,/home,/search
u0075,s0075,2024-01-01 13:21:25,/search,/home
u0075,s0075,2024-01-01 13:21:40,/home,/search
u0075,s0075,2024-01-01 13:21:58,/search,/home
u0075,s0075,2024-01-01 13:22:58,/exit,/search
u0076,s0076,2024-01-02 02:05:00,/home,
u0076,s0076,2024-01-02 02:05:50,/exit,/home
u0077,s0077,2024-01-01 13:00:00,/home,
u0077,s0077,2024-01-01 13:00:40,/search,/home
u0077,s0077,2024-01-01 13:00:53,/home,/search
u0077,s0077,2024-01-01 13:01:28,/search,/home
u0077,s0077,2024-01-01 13:01:44,/exit,/search
u0078,s0078,2024-01-02 08:02:00,/home,
u0078,s0078,2024-01-02 08:02:46,/product,/home
u0078,s0078,2024-01-02 08:03:35,/home,/product
u0078,s0078,2024-01-02 08:03:48,/exit,/home
u0079,s0079,2024-01-01 23:55:00,/home,
u0079,s0079,2024-01-01 23:55:10,/exit,/home
u0080,s0080,2024-01-01 21:33:00,/home,
u0080,s0080,2024-01-01 21:33:32,/product,/home
u0080,s0080,2024-01-01 21:33:56,/search,/product
u0080,s0080,2024-01-01 21:34:05,/home,/search
u0080,s0080,2024-01-01 21:34:10,/product,/home
u0080,s0080,2024-01-01 21:34:58,/home,/product
u0080,s0080,2024-01-01 21:35:49,/product,/home
u0080,s0080,2024-01-01 21:36:48,/search,/product
u0080,s0080,2024-01-01 21:38:13,/exit,/search
u0081,s0081,2024-01-01 16:50:00,/home,
u0081,s0081,2024-01-01 16:50:43,/exit,/home
u0082,s0082,2024-01-02 04:23:00,/home,
u0082,s0082,2024-01-02 04:23:25,/product,/home
u0082,s0082,2024-01-02 04:23:37,/search,/product
u0082,s0082,2024-01-02 04:23:43,/exit,/search
u0083,s0083,2024-01-02 09:06:00,/home,
u0083,s0083,2024-01-02 09:06:24,/search,/home
u0083,s0083,2024-01-02 09:06:31,/product,/search
u0083,s0083,2024-01-02 09:07:13,/search,/product
u0083,s0083,2024-01-02 09:07:30,/product,/search
u0083,s0083,2024-01-02 09:08:08,/home,/product
u0083,s0083,2024-01-02 09:09:06,/search,/home
u0083,s0083,2024-01-02 09:09:47,/home,/search
u0083,s0083,2024-01-02 09:10:12,/exit,/home
u0084,s0084,2024-01-01 15:21:00,/home,
u0084,s0084,2024-01-01 15:21:46,/search,/home
u0084,s0084,2024-01-01 15:22:23,/exit,/search
u0085,s0085,2024-01-02 01:38:00,/home,
u0085,s0085,2024-01-02 01:38:35,/search,/home
u0085,s0085,2024-01-02 01:38:41,/exit,/search
u0086,s0086,2024-01-01 14:47:00,/home,
u0086,s0086,2024-01-01 14:47:34,/exit,/home
u0087,s0087,2024-01-01 15:51:00,/home,
u0087,s0087,2024-01-01 15:51:35,/exit,/home
u0088,s0088,2024-01-01 20:30:00,/home,
u0088,s0088,2024-01-01 20:30:55,/product,/home
u0088,s0088,2024-01-01 20:31:04,/cart,/product
u0088,s0088,2024-01-01 20:31:18,/exit,/cart
u0089,s0089,2024-01-01 14:14:00,/home,
u0089,s0089,2024-01-01 14:14:22,/search,/home
u0089,s0089,2024-01-01 14:14:38,/exit,/search
u0090,s0090,2024-01-01 10:44:00,/home,
u0090,s0090,2024-01-01 10:44:18,/search,/home
u0090,s0090,2024-01-01 10:44:42,/exit,/search
u0091,s0091,2024-01-01 17:19:00,/home,
u0091,s0091,2024-01-01 17:19:56,/search,/home
u0091,s0091,2024-01-01 17:20:35,/home,/search
u0091,s0091,2024-01-01 17:20:48,/exit,/home
u0092,s0092,2024-01-01 21:51:00,/home,
u0092,s0092,2024-01-01 21:51:05,/search,/home
u0092,s0092,2024-01-01 21:51:15,/exit,/search
u0093,s0093,2024-01-02 05:39:00,/home,
u0093,s0093,2024-01-02 05:39:11,/exit,/home
u0094,s0094,2024-01-01 15:22:00,/home,
u0094,s0094,2024-01-01 15:22:31,/exit,/home
u0095,s0095,2024-01-02 03:34:00,/home,
u0095,s0095,2024-01-02 03:34:46,/search,/home
u0095,s0095,2024-01-02 03:35:21,/product,/search
u0095,s0095,2024-01-02 03:35:43,/home,/product
u0095,s0095,2024-01-02 03:36:36,/search,/home
u0095,s0095,2024-01-02 03:37:24,/exit,/search
u0096,s0096,2024-01-01 12:06:00,/home,
u0096,s0096,2024-01-01 12:06:45,/exit,/home
u0097,s0097,2024-01-02 06:52:00,/home,
u0097,s0097,2024-01-02 06:52:10,/product,/home
u0097,s0097,2024-01-02 06:52:55,/search,/product
u0097,s0097,2024-01-02 06:53:31,/exit,/search
u0098,s0098,2024-01-02 09:29:00,/home,
u0098,s0098,2024-01-02 09:29:44,/search,/home
u0098,s0098,2024-01-02 09:30:37,/product,/search
u0098,s0098,2024-01-02 09:31:36,/cart,/product
u0098,s0098,2024-01-02 09:31:49,/exit,/cart
u0099,s0099,2024-01-02 07:02:00,/home,
u0099,s0099,2024-01-02 07:02:59,/exit,/home
u0100,s0100,2024-01-02 03:33:00,/home,
u0100,s0100,2024-01-02 03:33:52,/product,/home
u0100,s0100,2024-01-02 03:34:01,/home,/product
u0100,s0100,2024-01-02 03:34:55,/product,/home
u0100,s0100,2024-01-02 03:35:27,/exit,/product
u0101,s0101,2024-01-01 16:09:00,/home,
u0101,s0101,2024-01-01 16:09:41,/search,/home
u0101,s0101,2024-01-01 16:10:37,/home,/search
u0101,s0101,2024-01-01 16:12:28,/exit,/home
u0102,s0102,2024-01-02 00:19:00,/home,
u0102,s0102,2024-01-02 00:19:19,/search,/home
u0102,s0102,2024-01-02 00:20:10,/home,/search
u0102,s0102,2024-01-02 00:20:32,/exit,/home
u0103,s0103,2024-01-02 09:14:00,/home,
u0103,s0103,2024-01-02 09:14:47,/search,/home
u0103,s0103,2024-01-02 09:15:23,/product,/search
u0103,s0103,2024-01-02 09:16:22,/home,/product
u0103,s0103,2024-01-02 09:16:46,/exit,/home
u0104,s0104,2024-01-02 03:19:00,/home,
u0104,s0104,2024-01-02 03:19:14,/product,/home
u0104,s0104,2024-01-02 03:20:09,/cart,/product
u0104,s0104,2024-01-02 03:21:00,/product,/cart
u0104,s0104,2024-01-02 03:21:18,/cart,/product
u0104,s0104,2024-01-02 03:21:43,/product,/cart
u0104,s0104,2024-01-02 03:22:35,/cart,/product
u0104,s0104,2024-01-02 03:22:47,/product,/cart
u0104,s0104,2024-01-02 03:23:11,/home,/product
u0104,s0104,2024-01-02 03:24:27,/exit,/home
u0105,s0105,2024-01-02 02:34:00,/home,
u0105,s0105,2024-01-02 02:34:37,/exit,/home
u0106,s0106,2024-01-01 19:10:00,/home,
u0106,s0106,2024-01-01 19:10:11,/search,/home
u0106,s0106,2024-01-01 19:10:58,/product,/search
u0106,s0106,2024-01-01 19:11:50,/exit,/product
u0107,s0107,2024-01-02 08:54:00,/home,
u0107,s0107,2024-01-02 08:54:26,/exit,/home
u0108,s0108,2024-01-02 05:04:00,/home,
u0108,s0108,2024-01-02 05:04:49,/product,/home
u0108,s0108,2024-01-02 05:05:17,/exit,/product
u0109,s0109,2024-01-02 06:03:00,/home,
u0109,s0109,2024-01-02 06:03:22,/exit,/home
u0110,s0110,2024-01-01 16:31:00,/home,
u0110,s0110,2024-01-01 16:31:43,/search,/home
u0110,s0110,2024-01-01 16:32:22,/product,/search
u0110,s0110,2024-01-01 16:33:14,/exit,/product
u0111,s0111,2024-01-02 09:49:00,/home,
u0111,s0111,2024-01-02 09:49:42,/exit,/home
u0112,s0112,2024-01-01 10:42:00,/home,
u0112,s0112,2024-01-01 10:42:29,/search,/home
u0112,s0112,2024-01-01 10:43:05,/product,/search
u0112,s0112,2024-01-01 10:43:29,/cart,/product
u0112,s0112,2024-01-01 10:43:42,/checkout,/cart
u0112,s0112,2024-01-01 10:44:23,/exit,/checkout
u0113,s0113,2024-01-01 17:38:00,/home,
u0113,s0113,2024-01-01 17:38:58,/product,/home
u0113,s0113,2024-01-01 17:39:41,/exit,/product
u0114,s0114,2024-01-01 23:58:00,/home,
u0114,s0114,2024-01-01 23:58:51,/product,/home
u0114,s0114,2024-01-01 23:59:21,/cart,/product
u0114,s0114,2024-01-01 23:59:38,/product,/cart
u0114,s0114,2024-01-02 00:00:08,/exit,/product
u0115,s0115,2024-01-01 22:00:00,/home,
u0115,s0115,2024-01-01 22:00:07,/exit,/home
u0116,s0116,2024-01-02 00:46:00,/home,
u0116,s0116,2024-01-02 00:46:13,/search,/home
u0116,s0116,2024-01-02 00:46:51,/exit,/search
u0117,s0117,2024-01-01 19:09:00,/home,
u0117,s0117,2024-01-01 19:09:30,/product,/home
u0117,s0117,2024-01-01 19:10:04,/home,/product
u0117,s0117,2024-01-01 19:11:00,/product,/home
u0117,s0117,2024-01-01 19:11:54,/search,/product
u0117,s0117,2024-01-01 19:12:43,/exit,/search
u0118,s0118,2024-01-02 06:33:00,/home,
u0118,s0118,2024-01-02 06:33:34,/product,/home
u0118,s0118,2024-01-02 06:34:03,/exit,/product
u0119,s0119,2024-01-01 21:47:00,/home,
u0119,s0119,2024-01-01 21:47:14,/exit,/home
u0120,s0120,2024-01-01 23:15:00,/home,
u0120,s0120,2024-01-01 23:15:14,/search,/home
u0120,s0120,2024-01-01 23:15:34,/exit,/search
u0121,s0121,2024-01-01 21:42:00,/home,
u0121,s0121,2024-01-01 21:42:27,/product,/home
u0121,s0121,2024-01-01 21:43:13,/home,/product
u0121,s0121,2024-01-01 21:43:38,/search,/home
u0121,s0121,2024-01-01 21:44:18,/product,/search
u0121,s0121,2024-01-01 21:44:52,/home,/product
u0121,s0121,2024-01-01 21:46:17,/exit,/home
u0122,s0122,2024-01-01 18:43:00,/home,
u0122,s0122,2024-01-01 18:43:08,/product,/home
u0122,s0122,2024-01-01 18:43:44,/exit,/product
u0123,s0123,2024-01-01 14:04:00,/home,
u0123,s0123,2024-01-01 14:04:57,/exit,/home
u0124,s0124,2024-01-01 11:16:00,/home,
u0124,s0124,2024-01-01 11:16:22,/product,/home
u0124,s0124,2024-01-01 11:16:29,/cart,/product
u0124,s0124,2024-01-01 11:16:37,/checkout,/cart
u0124,s0124,2024-01-01 11:17:23,/exit,/checkout
u0125,s0125,2024-01-02 09:24:00,/home,
u0125,s0125,2024-01-02 09:24:46,/product,/home
u0125,s0125,2024-01-02 09:25:30,/search,/product
u0125,s0125,2024-01-02 09:26:07,/product,/search
u0125,s0125,2024-01-02 09:26:23,/exit,/product
u0126,s0126,2024-01-01 10:39:00,/home,
u0126,s0126,2024-01-01 10:39:56,/exit,/home
u0127,s0127,2024-01-01 13:07:00,/home,
u0127,s0127,2024-01-01 13:07:30,/product,/home
u0127,s0127,2024-01-01 13:07:39,/cart,/product
u0127,s0127,2024-01-01 13:08:37,/checkout,/cart
u0127,s0127,2024-01-01 13:09:37,/exit,/checkout
u0128,s0128,2024-01-01 12:52:00,/home,
u0128,s0128,2024-01-01 12:52:33,/exit,/home
u0129,s0129,2024-01-01 10:18:00,/home,
u0129,s0129,2024-01-01 10:18:53,/exit,/home
u0130,s0130,2024-01-01 15:23:00,/home,
u0130,s0130,2024-01-01 15:23:53,/product,/home
u0130,s0130,2024-01-01 15:24:16,/search,/product
u0130,s0130,2024-01-01 15:24:23,/product,/search
u0130,s0130,2024-01-01 15:24:43,/exit,/product
u0131,s0131,2024-01-02 08:21:00,/home,
u0131,s0131,2024-01-02 08:21:18,/product,/home
u0131,s0131,2024-01-02 08:21:24,/cart,/product
u0131,s0131,2024-01-02 08:22:22,/product,/cart
u0131,s0131,2024-01-02 08:22:59,/exit,/product
u0132,s0132,2024-01-01 16:18:00,/home,
u0132,s0132,2024-01-01 16:18:17,/search,/home
u0132,s0132,2024-01-01 16:18:45,/home,/search
u0132,s0132,2024-01-01 16:20:14,/exit,/home
u0133,s0133,2024-01-02 08:49:00,/home,
u0133,s0133,2024-01-02 08:49:13,/product,/home
u0133,s0133,2024-01-02 08:50:07,/search,/product
u0133,s0133,2024-01-02 08:50:22,/product,/search
u0133,s0133,2024-01-02 08:51:00,/exit,/product
u0134,s0134,2024-01-02 00:05:00,/home,
u0134,s0134,2024-01-02 00:05:33,/exit,/home
u0135,s0135,2024-01-01 17:44:00,/home,
u0135,s0135,2024-01-01 17:44:26,/product,/home
u0135,s0135,2024-01-01 17:45:26,/exit,/product
u0136,s0136,2024-01-01 13:31:00,/home,
u0136,s0136,2024-01-01 13:31:46,/exit,/home
u0137,s0137,2024-01-02 06:22:00,/home,
u0137,s0137,2024-01-02 06:22:37,/search,/home
u0137,s0137,2024-01-02 06:23:19,/home,/search
u0137,s0137,2024-01-02 06:24:15,/exit,/home
u0138,s0138,2024-01-01 23:42:00,/home,
u0138,s0138,2024-01-01 23:42:10,/exit,/home
u0139,s0139,2024-01-01 11:10:00,/home,
u0139,s0139,2024-01-01 11:10:27,/search,/home
u0139,s0139,2024-01-01 11:10:44,/product,/search
u0139,s0139,2024-01-01 11:11:05,/search,/product
u0139,s0139,2024-01-01 11:11:59,/product,/search
u0139,s0139,2024-01-01 11:12:42,/cart,/product
u0139,s0139,2024-01-01 11:12:51,/product,/cart
u0139,s0139,2024-01-01 11:13:15,/exit,/product
u0140,s0140,2024-01-01 19:33:00,/home,
u0140,s0140,2024-01-01 19:33:43,/exit,/home
u0141,s0141,2024-01-01 10:57:00,/home,
u0141,s0141,2024-01-01 10:57:28,/product,/home
u0141,s0141,2024-01-01 10:58:02,/cart,/product
u0141,s0141,2024-01-01 10:58:39,/exit,/cart
u0142,s0142,2024-01-01 12:40:00,/home,
u0142,s0142,2024-01-01 12:40:14,/exit,/home
u0143,s0143,2024-01-01 13:13:00,/home,
